pair,date,spot,rate_diff,stress,ca_diff,tb_diff,prod_diff,fair_value,z_score,lambda,fit,model_status
usdjpy,2026-08-12,159.401,-1.829,0.0,3.3934,0.6792,1.3971,,,,,insufficient_history
usdnok,2026-08-12,9.4873,-0.316,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-12,9.5726,-1.68,0.0,8.3642,0.4912,-0.3628,,,,,insufficient_history
audcad,2026-08-13,0.98307,1.341,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-13,0.57444,4.614,0.0,-10.6389,-1.4444,-3.2325,,,,,insufficient_history
audjpy,2026-08-13,112.569,2.093,0.0,-4.2256,0.5028,-2.3496,,,,,insufficient_history
audnzd,2026-08-13,1.20573,0.317,0.0,-2.3087,0.2348,-1.3959,,,,,insufficient_history
audusd,2026-08-13,0.70621,0.337,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-13,0.58406,3.273,0.0,-7.8269,-1.2415,-3.1337,,,,,insufficient_history
cadjpy,2026-08-13,114.463,0.752,0.0,-1.4136,0.7057,-2.2508,,,,,insufficient_history
chfjpy,2026-08-13,195.868,-2.521,0.0,6.4133,1.9472,0.8829,,,,,insufficient_history
euraud,2026-08-13,1.63254,-1.828,0.0,4.0517,-0.4572,0.839,,,,,insufficient_history
eurcad,2026-08-13,1.6053,-0.487,0.0,1.2397,-0.6601,0.7402,,,,,insufficient_history
eurchf,2026-08-13,0.93814,2.786,0.0,-6.5872,-1.9016,-2.3935,,,,,insufficient_history
eurgbp,2026-08-13,0.85445,-1.8128,0.0,3.2038,2.7525,-0.6598,,,,,insufficient_history
eurjpy,2026-08-13,183.815,0.265,0.0,-0.1739,0.0456,-1.5106,,,,,insufficient_history
eurnok,2026-08-13,10.9628,-1.189,0.0,-19.0699,-4.7572,0.0732,,,,,insufficient_history
eurnzd,2026-08-13,1.96973,-1.511,0.0,1.743,-0.2224,-0.5569,,,,,insufficient_history
eursek,2026-08-13,11.0268,0.166,0.0,-5.1447,0.2336,0.2493,,,,,insufficient_history
eurusd,2026-08-13,1.15327,-1.491,0.0,3.2195,0.7248,-0.1135,,,,,insufficient_history
gbpaud,2026-08-13,1.91006,-0.0152,0.0,0.8479,-3.2097,1.4988,,,,,insufficient_history
gbpcad,2026-08-13,1.87798,1.3258,0.0,-1.9641,-3.4126,1.4,,,,,insufficient_history
gbpchf,2026-08-13,1.09736,4.5988,0.0,-9.791,-4.6541,-1.7337,,,,,insufficient_history
gbpjpy,2026-08-13,215.063,2.0778,0.0,-3.3777,-2.7069,-0.8508,,,,,insufficient_history
gbpnzd,2026-08-13,2.30461,0.3018,0.0,-1.4608,-2.9749,0.1029,,,,,insufficient_history
gbpusd,2026-08-13,1.34869,0.3218,0.0,0.0157,-2.0277,0.5463,,,,,insufficient_history
nzdcad,2026-08-13,0.81463,1.024,0.0,-0.5033,-0.4377,1.2971,,,,,insufficient_history
nzdchf,2026-08-13,0.47572,4.297,0.0,-8.3302,-1.6792,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-13,93.28,1.776,0.0,-1.9169,0.268,-0.9537,,,,,insufficient_history
nzdusd,2026-08-13,0.58521,0.02,0.0,1.4765,0.9472,0.4434,,,,,insufficient_history
usdcad,2026-08-13,1.3925,-1.004,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-13,0.81358,-4.277,0.0,9.8067,2.6264,2.28,,,,,insufficient_history
usdjpy,2026-08-13,159.469,-1.756,0.0,3.3934,0.6792,1.3971,,,,,insufficient_history
usdnok,2026-08-13,9.5082,-0.302,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-13,9.5639,-1.657,0.0,8.3642,0.4912,-0.3628,,,,,insufficient_history
audcad,2026-08-14,0.98236,1.304,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-14,0.57572,4.604,0.0,-10.6389,-1.4444,-3.2325,,,,,insufficient_history
audjpy,2026-08-14,112.828,2.104,0.0,-4.2256,0.5028,-2.3496,,,,,insufficient_history
audnzd,2026-08-14,1.2017,0.302,0.0,-2.3087,0.2348,-1.3959,,,,,insufficient_history
audusd,2026-08-14,0.70872,0.302,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-14,0.58611,3.3,0.0,-7.8269,-1.2415,-3.1337,,,,,insufficient_history
cadjpy,2026-08-14,114.81,0.8,0.0,-1.4136,0.7057,-2.2508,,,,,insufficient_history
chfjpy,2026-08-14,195.85,-2.5,0.0,6.4133,1.9472,0.8829,,,,,insufficient_history
euraud,2026-08-14,1.63299,-1.7832,0.0,4.0517,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-14,1.6048,-0.4792,0.0,1.2397,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-14,0.9409,2.8208,0.0,-6.5872,-1.491,-2.3935,,,,,insufficient_history
eurgbp,2026-08-14,0.85473,-1.8476,0.0,3.2038,3.1631,-0.6598,,,,,insufficient_history
eurjpy,2026-08-14,184.287,0.3208,0.0,-0.1739,0.4562,-1.5106,,,,,insufficient_history
eurnok,2026-08-14,10.9266,-1.2132,0.0,-19.0699,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-14,1.96348,-1.4812,0.0,1.743,0.1882,-0.5569,,,,,insufficient_history
eursek,2026-08-14,11.0164,0.1788,0.0,-5.1447,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-14,1.15727,-1.4812,0.0,3.2195,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-14,1.91009,0.0644,0.0,0.8479,-3.2097,1.4988,,,,,insufficient_history
gbpcad,2026-08-14,1.87743,1.3684,0.0,-1.9641,-3.4126,1.4,,,,,insufficient_history
gbpchf,2026-08-14,1.09999,4.6684,0.0,-9.791,-4.6541,-1.7337,,,,,insufficient_history
gbpjpy,2026-08-14,215.544,2.1684,0.0,-3.3777,-2.7069,-0.8508,,,,,insufficient_history
gbpnzd,2026-08-14,2.29661,0.3664,0.0,-1.4608,-2.9749,0.1029,,,,,insufficient_history
gbpusd,2026-08-14,1.35355,0.3664,0.0,0.0157,-2.0277,0.5463,,,,,insufficient_history
nzdcad,2026-08-14,0.81709,1.002,0.0,-0.5033,-0.4377,1.2971,,,,,insufficient_history
nzdchf,2026-08-14,0.47892,4.302,0.0,-8.3302,-1.6792,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-14,93.797,1.802,0.0,-1.9169,0.268,-0.9537,,,,,insufficient_history
nzdusd,2026-08-14,0.58924,0.0,0.0,1.4765,0.9472,0.4434,,,,,insufficient_history
usdcad,2026-08-14,1.3871,-1.002,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-14,0.8131,-4.302,0.0,9.8067,2.6264,2.28,,,,,insufficient_history
usdjpy,2026-08-14,159.285,-1.802,0.0,3.3934,0.6792,1.3971,,,,,insufficient_history
usdnok,2026-08-14,9.4363,-0.268,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-14,9.5199,-1.66,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-17,0.9854,1.3,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-17,0.57587,4.629,0.0,-10.6389,-1.4444,-3.2325,,,,,insufficient_history
audjpy,2026-08-17,113.267,2.1,0.0,-4.2256,0.5028,-2.3496,,,,,insufficient_history
audnzd,2026-08-17,1.20303,0.302,0.0,-2.3087,0.2348,-1.3959,,,,,insufficient_history
audusd,2026-08-17,0.71073,0.302,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-17,0.58423,3.329,0.0,-7.8269,-1.2415,-3.1337,,,,,insufficient_history
cadjpy,2026-08-17,114.929,0.8,0.0,-1.4136,0.7057,-2.2508,,,,,insufficient_history
chfjpy,2026-08-17,196.636,-2.529,0.0,6.4133,1.9472,0.8829,,,,,insufficient_history
euraud,2026-08-17,1.62897,-1.8041,0.0,4.0517,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-17,1.60621,-0.5041,0.0,1.2397,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-17,0.93876,2.8249,0.0,-6.5872,-1.491,-2.3935,,,,,insufficient_history
eurgbp,2026-08-17,0.85478,-1.8472,0.0,3.2038,3.1631,-0.6598,,,,,insufficient_history
eurjpy,2026-08-17,184.607,0.2959,0.0,-0.1739,0.4562,-1.5106,,,,,insufficient_history
eurnok,2026-08-17,10.9108,-1.1851,0.0,-19.0699,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-17,1.96124,-1.5021,0.0,1.743,0.1882,-0.5569,,,,,insufficient_history
eursek,2026-08-17,11.0138,0.1779,0.0,-5.1447,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-17,1.15835,-1.5021,0.0,3.2195,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-17,1.905,0.0431,0.0,0.8479,-3.2097,1.4988,,,,,insufficient_history
gbpcad,2026-08-17,1.87787,1.3431,0.0,-1.9641,-3.4126,1.4,,,,,insufficient_history
gbpchf,2026-08-17,1.09783,4.6721,0.0,-9.791,-4.6541,-1.7337,,,,,insufficient_history
gbpjpy,2026-08-17,215.928,2.1431,0.0,-3.3777,-2.7069,-0.8508,,,,,insufficient_history
gbpnzd,2026-08-17,2.294,0.3451,0.0,-1.4608,-2.9749,0.1029,,,,,insufficient_history
gbpusd,2026-08-17,1.35439,0.3451,0.0,0.0157,-2.0277,0.5463,,,,,insufficient_history
nzdcad,2026-08-17,0.81812,0.998,0.0,-0.5033,-0.4377,1.2971,,,,,insufficient_history
nzdchf,2026-08-17,0.47792,4.327,0.0,-8.3302,-1.6792,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-17,94.068,1.798,0.0,-1.9169,0.268,-0.9537,,,,,insufficient_history
nzdusd,2026-08-17,0.59028,0.0,0.0,1.4765,0.9472,0.4434,,,,,insufficient_history
usdcad,2026-08-17,1.38697,-0.998,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-17,0.8106,-4.327,0.0,9.8067,2.6264,2.28,,,,,insufficient_history
usdjpy,2026-08-17,159.415,-1.798,0.0,3.3934,0.6792,1.3971,,,,,insufficient_history
usdnok,2026-08-17,9.4161,-0.317,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-17,9.5076,-1.68,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-18,0.98481,1.376,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-18,0.57553,4.662,0.0,-10.6389,-1.4444,-3.2325,,,,,insufficient_history
audjpy,2026-08-18,113.092,2.135,0.0,-4.2256,0.5028,-2.3496,,,,,insufficient_history
audnzd,2026-08-18,1.20489,0.333,0.0,-2.3087,0.2348,-1.3959,,,,,insufficient_history
audusd,2026-08-18,0.70892,0.363,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-18,0.58415,3.286,0.0,-7.8269,-1.2415,-3.1337,,,,,insufficient_history
cadjpy,2026-08-18,114.808,0.759,0.0,-1.4136,0.7057,-2.2508,,,,,insufficient_history
chfjpy,2026-08-18,196.436,-2.527,0.0,6.4133,1.9472,0.8829,,,,,insufficient_history
euraud,2026-08-18,1.63246,-1.812,0.0,4.0517,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-18,1.60826,-0.436,0.0,1.2397,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-18,0.93995,2.85,0.0,-6.5872,-1.491,-2.3935,,,,,insufficient_history
eurgbp,2026-08-18,0.85519,-1.8182,0.0,3.2038,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-18,184.732,0.323,0.0,-0.1739,0.4562,-1.5106,,,,,insufficient_history
eurnok,2026-08-18,10.8931,-1.198,0.0,-19.0699,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-18,1.96888,-1.479,0.0,1.743,0.1882,-0.5569,,,,,insufficient_history
eursek,2026-08-18,11.0309,0.171,0.0,-5.1447,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-18,1.15794,-1.449,0.0,3.2195,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-18,1.90856,0.0062,0.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-18,1.88028,1.3822,0.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-18,1.09884,4.6682,0.0,-9.791,-4.6541,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-18,215.97,2.1412,0.0,-3.3777,-2.7069,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-18,2.30111,0.3392,0.0,-1.4608,-2.9749,-1.5971,,,,,insufficient_history
gbpusd,2026-08-18,1.35329,0.3692,0.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-18,0.81584,1.043,0.0,-0.5033,-0.4377,1.2971,,,,,insufficient_history
nzdchf,2026-08-18,0.47656,4.329,0.0,-8.3302,-1.6792,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-18,93.72,1.802,0.0,-1.9169,0.268,-0.9537,,,,,insufficient_history
nzdusd,2026-08-18,0.58789,0.03,0.0,1.4765,0.9472,0.4434,,,,,insufficient_history
usdcad,2026-08-18,1.38953,-1.013,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-18,0.81197,-4.299,0.0,9.8067,2.6264,2.28,,,,,insufficient_history
usdjpy,2026-08-18,159.596,-1.772,0.0,3.3934,0.6792,1.3971,,,,,insufficient_history
usdnok,2026-08-18,9.4095,-0.251,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-18,9.5281,-1.62,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-19,0.98359,1.334,1.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-19,0.56783,4.621,1.0,-10.6389,-1.4444,-3.2325,,,,,insufficient_history
audjpy,2026-08-19,112.673,2.13,1.0,-4.2256,0.6376,-2.3496,,,,,insufficient_history
audnzd,2026-08-19,1.20015,0.318,1.0,-2.3087,0.2348,-1.3959,,,,,insufficient_history
audusd,2026-08-19,0.71271,0.378,1.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-19,0.57725,3.287,1.0,-7.8269,-1.2415,-3.1337,,,,,insufficient_history
cadjpy,2026-08-19,114.526,0.796,1.0,-1.4136,0.8405,-2.2508,,,,,insufficient_history
chfjpy,2026-08-19,198.335,-2.491,1.0,6.4133,2.082,0.8829,,,,,insufficient_history
euraud,2026-08-19,1.6375,-1.7655,1.0,4.5554,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-19,1.61196,-0.4315,1.0,1.7434,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-19,0.93089,2.8555,1.0,-6.0835,-1.491,-2.3935,,,,,insufficient_history
eurgbp,2026-08-19,0.85807,-1.7938,1.0,3.7075,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-19,184.673,0.3645,1.0,0.3298,0.591,-1.5106,,,,,insufficient_history
eurnok,2026-08-19,10.89,-1.1765,1.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-19,1.96711,-1.4475,1.0,2.2467,0.1882,-0.5569,,,,,insufficient_history
eursek,2026-08-19,11.0186,0.1825,1.0,-4.641,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-19,1.16809,-1.3875,1.0,3.7232,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-19,1.90818,0.0283,1.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-19,1.8785,1.3623,1.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-19,1.08462,4.6493,1.0,-9.791,-4.6541,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-19,215.175,2.1583,1.0,-3.3777,-2.5721,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-19,2.29015,0.3463,1.0,-1.4608,-2.9749,-1.5971,,,,,insufficient_history
gbpusd,2026-08-19,1.36058,0.4063,1.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-19,0.81929,1.016,1.0,-0.5033,-0.4377,1.2971,,,,,insufficient_history
nzdchf,2026-08-19,0.4729,4.303,1.0,-8.3302,-1.6792,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-19,93.833,1.812,1.0,-1.9169,0.4028,-0.9537,,,,,insufficient_history
nzdusd,2026-08-19,0.59382,0.06,1.0,1.4765,0.9472,0.4434,,,,,insufficient_history
usdcad,2026-08-19,1.38047,-0.956,1.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-19,0.79707,-4.243,1.0,9.8067,2.6264,2.28,,,,,insufficient_history
usdjpy,2026-08-19,158.144,-1.752,1.0,3.3934,0.5444,1.3971,,,,,insufficient_history
usdnok,2026-08-19,9.3254,-0.211,1.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-19,9.435,-1.57,1.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-20,0.9808,1.29,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-20,0.5692,4.64,0.0,-10.6389,-3.3752,-3.2325,,,,,insufficient_history
audjpy,2026-08-20,113.114,2.2762,0.0,-4.2256,0.6376,-2.3496,,,,,insufficient_history
audnzd,2026-08-20,1.1962,0.32,0.0,-2.3087,2.9078,-1.3959,,,,,insufficient_history
audusd,2026-08-20,0.712,0.354,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-20,0.5803,3.35,0.0,-7.8269,-3.1723,-3.1337,,,,,insufficient_history
cadjpy,2026-08-20,115.311,0.9862,0.0,-1.4136,0.8405,-2.2508,,,,,insufficient_history
chfjpy,2026-08-20,198.69,-2.3638,0.0,6.4133,4.0128,0.8829,,,,,insufficient_history
euraud,2026-08-20,1.6417,-1.7718,0.0,4.5554,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-20,1.6104,-0.4818,0.0,1.7434,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-20,0.9346,2.8682,0.0,-6.0835,-3.4218,-2.3935,,,,,insufficient_history
eurgbp,2026-08-20,0.8567,-1.7818,0.0,3.7075,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-20,185.726,0.5044,0.0,0.3298,0.591,-1.5106,,,,,insufficient_history
eurnok,2026-08-20,10.9198,-0.9245,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-20,1.9637,-1.4518,0.0,2.2467,2.8612,-0.5569,,,,,insufficient_history
eursek,2026-08-20,11.0777,0.4975,0.0,-4.641,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-20,1.1689,-1.4178,0.0,3.7232,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-20,1.9162,0.01,0.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-20,1.8796,1.3,0.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-20,1.0908,4.65,0.0,-9.791,-6.5849,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-20,216.776,2.2862,0.0,-3.3777,-2.5721,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-20,2.2923,0.33,0.0,-1.4608,-0.3019,-1.5971,,,,,insufficient_history
gbpusd,2026-08-20,1.364,0.364,0.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-20,0.8199,0.97,0.0,-0.5033,-3.1107,1.2971,,,,,insufficient_history
nzdchf,2026-08-20,0.4758,4.32,0.0,-8.3302,-6.283,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-20,94.553,1.9562,0.0,-1.9169,-2.2702,-0.9537,,,,,insufficient_history
nzdusd,2026-08-20,0.5951,0.034,0.0,1.4765,-1.7258,0.4434,,,,,insufficient_history
usdcad,2026-08-20,1.3783,-0.936,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-20,0.7998,-4.286,0.0,9.8067,4.5572,2.28,,,,,insufficient_history
usdjpy,2026-08-20,158.946,-1.9222,0.0,3.3934,0.5444,1.3971,,,,,insufficient_history
usdnok,2026-08-20,9.3448,-0.4933,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-20,9.4802,-1.9153,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-21,0.9863,1.27,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-21,0.5737,4.62,0.0,-10.6389,-3.3752,-3.2325,,,,,insufficient_history
audjpy,2026-08-21,113.964,2.15,0.0,-4.2256,0.6376,-2.3496,,,,,insufficient_history
audnzd,2026-08-21,1.1988,0.27,0.0,-2.3087,2.9078,-1.3959,,,,,insufficient_history
audusd,2026-08-21,0.7175,0.292,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-21,0.5812,3.35,0.0,-7.8269,-3.1723,-3.1337,,,,,insufficient_history
cadjpy,2026-08-21,115.414,0.88,0.0,-1.4136,0.8405,-2.2508,,,,,insufficient_history
chfjpy,2026-08-21,198.378,-2.47,0.0,6.4133,4.0128,0.8829,,,,,insufficient_history
euraud,2026-08-21,1.628,-1.76,0.0,4.5554,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-21,1.6072,-0.49,0.0,1.7434,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-21,0.9351,2.86,0.0,-6.0835,-3.4218,-2.3935,,,,,insufficient_history
eurgbp,2026-08-21,0.8561,-1.79,0.0,3.7075,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-21,185.677,0.39,0.0,0.3298,0.591,-1.5106,,,,,insufficient_history
eurnok,2026-08-21,10.8469,-0.9327,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-21,1.9542,-1.49,0.0,2.2467,2.8612,-0.5569,,,,,insufficient_history
eursek,2026-08-21,11.0548,0.23,0.0,-4.641,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-21,1.1678,-1.468,0.0,3.7232,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-21,1.9022,0.03,0.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-21,1.8777,1.3,0.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-21,1.0923,4.65,0.0,-9.791,-6.5849,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-21,216.787,2.18,0.0,-3.3777,-2.5721,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-21,2.2809,0.3,0.0,-1.4608,-0.3019,-1.5971,,,,,insufficient_history
gbpusd,2026-08-21,1.3648,0.322,0.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-21,0.8229,1.0,0.0,-0.5033,-3.1107,1.2971,,,,,insufficient_history
nzdchf,2026-08-21,0.4788,4.35,0.0,-8.3302,-6.283,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-21,94.985,1.88,0.0,-1.9169,-2.2702,-0.9537,,,,,insufficient_history
nzdusd,2026-08-21,0.5977,0.022,0.0,1.4765,-1.7258,0.4434,,,,,insufficient_history
usdcad,2026-08-21,1.3763,-0.978,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-21,0.8008,-4.328,0.0,9.8067,4.5572,2.28,,,,,insufficient_history
usdjpy,2026-08-21,158.94,-1.858,0.0,3.3934,0.5444,1.3971,,,,,insufficient_history
usdnok,2026-08-21,9.287,-0.5353,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-21,9.465,-1.698,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-22,0.9863,1.27,1.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-22,0.5734,4.62,1.0,-10.6389,-3.3752,-3.2325,,,,,insufficient_history
audjpy,2026-08-22,113.964,2.15,1.0,-4.2256,0.6376,-2.3496,,,,,insufficient_history
audnzd,2026-08-22,1.1995,0.27,1.0,-2.3087,2.9078,-1.3959,,,,,insufficient_history
audusd,2026-08-22,0.7175,0.292,1.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-22,0.581,3.35,1.0,-7.8269,-3.1723,-3.1337,,,,,insufficient_history
cadjpy,2026-08-22,115.414,0.88,1.0,-1.4136,0.8405,-2.2508,,,,,insufficient_history
chfjpy,2026-08-22,198.378,-2.47,1.0,6.4133,4.0128,0.8829,,,,,insufficient_history
euraud,2026-08-22,1.628,-1.76,1.0,4.5554,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-22,1.607,-0.49,1.0,1.7434,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-22,0.9351,2.86,1.0,-6.0835,-3.4218,-2.3935,,,,,insufficient_history
eurgbp,2026-08-22,0.8561,-1.79,1.0,3.7075,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-22,185.677,0.39,1.0,0.3298,0.591,-1.5106,,,,,insufficient_history
eurnok,2026-08-22,10.849,-0.9327,1.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-22,1.9542,-1.49,1.0,2.2467,2.8612,-0.5569,,,,,insufficient_history
eursek,2026-08-22,11.056,0.23,1.0,-4.641,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-22,1.1678,-1.468,1.0,3.7232,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-22,1.9022,0.03,1.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-22,1.8777,1.3,1.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-22,1.0923,4.65,1.0,-9.791,-6.5849,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-22,216.787,2.18,1.0,-3.3777,-2.5721,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-22,2.2809,0.3,1.0,-1.4608,-0.3019,-1.5971,,,,,insufficient_history
gbpusd,2026-08-22,1.3648,0.322,1.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-22,0.8225,1.0,1.0,-0.5033,-3.1107,1.2971,,,,,insufficient_history
nzdchf,2026-08-22,0.4779,4.35,1.0,-8.3302,-6.283,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-22,94.985,1.88,1.0,-1.9169,-2.2702,-0.9537,,,,,insufficient_history
nzdusd,2026-08-22,0.5978,0.022,1.0,1.4765,-1.7258,0.4434,,,,,insufficient_history
usdcad,2026-08-22,1.3764,-0.978,1.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-22,0.8008,-4.328,1.0,9.8067,4.5572,2.28,,,,,insufficient_history
usdjpy,2026-08-22,158.94,-1.858,1.0,3.3934,0.5444,1.3971,,,,,insufficient_history
usdnok,2026-08-22,9.285,-0.5353,1.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-22,9.4622,-1.698,1.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-24,0.9897,1.61,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-24,0.5735,4.72,0.0,-10.6389,-3.3752,-3.2325,,,,,insufficient_history
audjpy,2026-08-24,113.745,2.15,0.0,-4.2256,0.6376,-2.3496,,,,,insufficient_history
